Symbol,Signal,Score,Price,RSI,MACD_Hist,SMA20,SMA50,Entry,Target,StopLoss,RiskReward,Sector,MarketCap,PE_TTM,EPS_TTM,ROE,DebtEquity,Backtest_Return,Backtest_WinRate,MC_Bear,MC_Base,MC_Bull,HoldingDuration
SURYALA,STRONG SELL,-6,422.5,39.02,-1.8853,438.35,431.6,422.5,363.97,451.76,2.0,,N/A,N/A,N/A,N/A,28.581,N/A,N/A,341.66,451.85,597.21,Short-to-Medium Term (2–8 weeks)
MOINFRA,SELL,-3,60.57,24.72,-0.1617,61.89,62.22,60.57,59.34,61.19,1.98,Unknown,N/A,15.451853,N/A,N/A,N/A,-7.71 %,50.0 %,55.39,60.47,66.01,Exit / Avoid new positions
NDLVENTURE,HOLD,-1,121.16,19.45,-0.9985,129.67,129.77,121.16,111.68,125.9,2.0,Communication Services,4114671872,452.59256,0.27,0.01526,N/A,35.01 %,71.4 %,91.13,120.21,158.48,Monitor weekly; re-evaluate on next earnings or macro event
HGM,SELL,-4,52.4,57.12,0.1766,49.95,54.08,52.4,44.21,56.49,2.0,Technology,634534720,N/A,-2.42,-0.13713999,115.257,18.71 %,60.0 %,38.58,51.05,67.52,Exit / Avoid new positions
TCIFINANCE,STRONG SELL,-7,15.17,40.36,-0.0517,15.89,17.21,15.17,12.11,16.7,2.0,Financial Services,190384176,N/A,-1.39,N/A,N/A,-54.7 %,16.7 %,11.18,15.21,20.69,Short-to-Medium Term (2–8 weeks)
SMARTLINK,STRONG BUY,6,210.6,72.34,0.8707,193.12,175.88,210.6,241.14,195.33,2.0,Technology,2089961984,15.896813,13.18,0.06474,1.194,-25.69 %,0.0 %,162.19,205.09,259.21,Short-to-Medium Term (2–8 weeks)
MID150,SELL,-3,23.27,50.0,-0.0465,23.29,23.02,23.27,21.59,24.11,2.0,,N/A,N/A,N/A,N/A,N/A,-7.43 %,25.0 %,21.13,23.61,26.38,Exit / Avoid new positions
BALAJEE,STRONG SELL,-6,27.13,21.19,-0.1501,28.52,29.07,27.13,24.61,28.39,2.0,Consumer Cyclical,2173863168,19.74074,1.35,0.03599,66.475,-27.71 %,0.0 %,19.87,24.86,31.09,Short-to-Medium Term (2–8 weeks)
PRESSTONIC,SELL,-4,25.35,44.44,0.1959,26.28,29.65,25.35,21.21,27.42,2.0,Unknown,1029114304,N/A,N/A,N/A,N/A,-55.38 %,0.0 %,16.28,22.86,32.08,Exit / Avoid new positions
AAATECH,STRONG SELL,-8,91.4,36.1,-0.4232,94.11,94.42,91.4,82.7,95.75,2.0,Technology,1160440576,56.192547,1.61,0.06677,N/A,-53.02 %,14.3 %,70.0,89.95,115.51,Short-to-Medium Term (2–8 weeks)
AMDIND,BUY,3,47.57,53.37,0.3582,46.19,46.27,47.57,56.24,43.23,2.0,Consumer Cyclical,904478784,N/A,-2.26,-0.02799,51.225,-10.72 %,50.0 %,35.34,46.11,60.12,Medium-to-Long Term (1–6 months)
BANKPSU,STRONG SELL,-8,84.28,51.24,-0.0633,84.7,84.51,84.28,79.24,86.8,2.0,Unknown,N/A,7.8813076,N/A,N/A,N/A,11.46 %,66.7 %,74.97,85.29,97.0,Short-to-Medium Term (2–8 weeks)
INFINIUM,STRONG SELL,-8,206.1,41.94,-0.2309,208.68,208.37,206.1,190.56,213.87,2.0,Unknown,3474256640,N/A,N/A,N/A,N/A,-19.92 %,20.0 %,164.77,204.33,253.27,Short-to-Medium Term (2–8 weeks)
RAJPALAYAM,STRONG SELL,-8,810.75,45.54,-3.1557,823.99,821.6,810.75,725.79,853.23,2.0,Unknown,N/A,6.5214415,N/A,N/A,N/A,N/A,N/A,464.53,1171.78,2949.8,Short-to-Medium Term (2–8 weeks)
MANGALAM,SELL,-4,27.42,44.54,0.0124,27.64,28.5,27.42,23.91,29.18,1.99,Healthcare,434643680,N/A,-28.05,-0.35233003,109.406,-45.98 %,20.0 %,19.33,25.0,32.31,Exit / Avoid new positions
OSWALAGRO,STRONG SELL,-7,38.77,29.25,-0.1979,40.32,42.48,38.77,34.57,40.87,2.0,Real Estate,5150456832,N/A,-1.64,-0.02385,N/A,-23.57 %,20.0 %,28.49,38.08,50.87,Short-to-Medium Term (2–8 weeks)
VISHWARAJ,STRONG SELL,-7,5.25,26.32,-0.0095,5.36,5.51,5.25,4.77,5.49,2.0,Consumer Defensive,1134882304,N/A,-1.26,-0.105620004,166.266,-19.01 %,0.0 %,3.92,4.87,6.05,Short-to-Medium Term (2–8 weeks)
SUNDARAM,STRONG SELL,-5,1.28,47.62,0.0045,1.28,1.33,1.28,1.16,1.34,2.0,Basic Materials,606563520,18.285713,0.07,0.03568,23.312,-12.81 %,0.0 %,1.0,1.2,1.45,Short-to-Medium Term (2–8 weeks)
AMBALALSA,SELL,-4,31.59,47.14,0.1296,31.7,32.56,31.59,27.66,33.55,2.01,Healthcare,2379463680,13.383621,2.32,0.11935,35.696,N/A,N/A,23.91,30.62,39.19,Exit / Avoid new positions
BCONCEPTS,STRONG SELL,-6,192.19,47.85,-1.2069,196.56,192.04,192.19,154.54,211.01,2.0,Consumer Cyclical,2336357632,217.65115,0.86,0.01337,219.532,-35.53 %,0.0 %,133.35,177.66,236.54,Short-to-Medium Term (2–8 weeks)
RADAAN,STRONG SELL,-7,2.79,42.42,-0.0094,2.94,3.02,2.79,2.37,3.0,2.0,Communication Services,171150464,N/A,-1.01,N/A,N/A,-1.96 %,40.0 %,2.19,2.79,3.54,Short-to-Medium Term (2–8 weeks)
BANG,SELL,-4,28.06,38.47,0.1045,29.16,32.7,28.06,24.28,29.95,2.0,Consumer Cyclical,395816416,6.649203,4.39,N/A,44.214,-13.75 %,60.0 %,20.32,26.93,35.65,Exit / Avoid new positions
LATTEYS,SELL,-4,20.0,44.86,0.0423,20.47,21.79,20.0,17.09,21.45,2.01,Industrials,1147616640,32.193546,0.62,0.16111,91.364,-8.12 %,50.0 %,14.83,19.71,26.16,Exit / Avoid new positions
BSL,STRONG SELL,-7,124.95,26.29,-0.4599,128.1,127.05,124.95,114.21,130.32,2.0,Consumer Cyclical,1298665728,54.62338,2.31,0.01987,366.348,-23.02 %,20.0 %,92.22,120.24,156.67,Short-to-Medium Term (2–8 weeks)
SETCO,SELL,-3,18.0,63.06,0.154,17.66,19.34,18.0,15.96,19.02,2.0,Consumer Cyclical,2400534528,N/A,-10.32,N/A,N/A,-7.27 %,42.9 %,13.04,18.22,25.43,Exit / Avoid new positions
NEXT50ADD,SELL,-3,72.74,51.54,-0.0431,72.38,71.61,72.74,69.71,74.25,2.01,Unknown,N/A,19.569807,N/A,N/A,N/A,N/A,N/A,59.87,73.21,89.49,Exit / Avoid new positions
UWCSL,STRONG SELL,-6,95.95,2.46,-0.7144,99.62,99.14,95.95,94.63,96.61,2.0,Unknown,462857632,N/A,N/A,N/A,N/A,-15.51 %,50.0 %,78.49,94.28,113.2,Short-to-Medium Term (2–8 weeks)
SILINV,STRONG SELL,-8,416.8,46.09,-0.2675,420.84,422.93,416.8,371.8,439.3,2.0,Financial Services,4389335040,11.610146,35.68,0.01307,N/A,-10.54 %,40.0 %,327.78,405.58,501.61,Short-to-Medium Term (2–8 weeks)
BANK10ADD,SELL,-3,16.89,34.78,-0.1002,17.27,16.82,16.89,16.02,17.32,2.02,Unknown,N/A,16.794933,N/A,N/A,N/A,N/A,N/A,14.55,16.86,19.53,Exit / Avoid new positions
MOXSH,HOLD,0,106.0,42.11,0.1491,109.87,114.84,106.0,99.43,109.28,2.0,Unknown,1478928000,N/A,N/A,N/A,N/A,126.5 %,100.0 %,58.46,101.38,175.58,Monitor weekly; re-evaluate on next earnings or macro event
DAICHI,SELL,-3,302.5,33.83,-3.9093,314.92,284.72,302.5,257.41,325.05,2.0,,N/A,N/A,N/A,-0.00397,7.041,N/A,N/A,259.01,324.49,406.32,Exit / Avoid new positions
AMJLAND,STRONG SELL,-5,37.68,39.24,-0.0073,37.73,37.67,37.68,33.03,40.01,2.0,Real Estate,1550210048,10.473685,3.61,0.0692,N/A,0.28 %,66.7 %,28.86,36.55,46.26,Short-to-Medium Term (2–8 weeks)
THEINVEST,STRONG SELL,-9,96.4,53.3,-0.0221,97.22,97.71,96.4,87.01,101.09,2.0,Financial Services,5016819712,16.671875,5.76,0.04665,7.607,-7.31 %,20.0 %,72.25,92.06,117.24,Short-to-Medium Term (2–8 weeks)
KANCHI,HOLD,1,370.9,51.5,0.2572,364.72,368.94,370.9,335.35,388.67,2.0,,N/A,N/A,N/A,0.02441,0.176,-0.18 %,0.0 %,274.45,355.67,460.67,Monitor weekly; re-evaluate on next earnings or macro event
GRAPHISAD,SELL,-3,29.0,59.26,0.3206,28.31,29.87,29.0,25.97,30.52,1.99,Unknown,975965120,N/A,N/A,N/A,N/A,-31.21 %,14.3 %,21.42,27.79,36.03,Exit / Avoid new positions
DYNAMIC,HOLD,-1,140.6,12.18,-3.2536,159.28,154.06,140.6,125.3,148.25,2.0,Unknown,6451039744,N/A,N/A,N/A,N/A,-9.3 %,25.0 %,101.28,134.3,177.96,Monitor weekly; re-evaluate on next earnings or macro event
MANUFGBEES,HOLD,-1,160.99,50.45,-0.0455,160.07,159.07,160.99,155.44,163.77,2.0,,N/A,N/A,N/A,N/A,N/A,-11.58 %,0.0 %,150.42,163.27,177.2,Monitor weekly; re-evaluate on next earnings or macro event
ALBERTDAVD,STRONG SELL,-7,684.25,36.77,-0.9653,699.79,705.98,684.25,633.94,709.4,2.0,Healthcare,3918822912,N/A,-2.6,-0.0038100001,7.555,-26.06 %,0.0 %,534.34,653.61,799.14,Short-to-Medium Term (2–8 weeks)
SHIVATEX,SELL,-2,154.75,65.37,0.8838,149.42,152.3,154.75,131.02,166.62,2.0,Consumer Cyclical,2097006848,19.36929,7.88,0.0727,50.435,-17.23 %,33.3 %,118.27,151.65,194.32,Exit / Avoid new positions
CHEMFAB,SELL,-4,377.0,47.78,1.4275,368.83,383.71,377.0,314.03,408.49,2.0,Basic Materials,5416010752,N/A,-2.38,-0.00907,33.498,-27.63 %,0.0 %,280.49,355.7,450.83,Exit / Avoid new positions
ROLLT,SELL,-4,2.22,31.25,-0.0278,2.36,2.47,2.22,1.77,2.45,1.96,Real Estate,562792512,3.3088236,0.68,N/A,121.05,31.01 %,60.0 %,1.58,2.14,2.9,Exit / Avoid new positions
NETF,SELL,-4,260.41,39.3,-0.4913,261.81,258.92,260.41,242.71,269.26,2.0,Unknown,N/A,21.324167,N/A,N/A,N/A,2.75 %,20.0 %,242.68,259.7,277.88,Exit / Avoid new positions
BROOKS,STRONG SELL,-5,63.95,15.18,-1.0745,69.86,66.87,63.95,54.26,68.8,2.0,Healthcare,1848442368,7.51497,8.35,0.22272,6.944,-21.83 %,42.9 %,44.89,62.03,85.64,Short-to-Medium Term (2–8 weeks)
BIMETAL,STRONG SELL,-5,650.8,45.22,-4.9873,667.13,638.95,650.8,551.38,700.51,2.0,Consumer Cyclical,2440923904,20.820557,30.65,0.05156,1.604,N/A,N/A,535.29,737.96,1016.64,Short-to-Medium Term (2–8 weeks)
ARCHIDPLY,HOLD,1,81.45,55.47,0.1365,80.85,80.35,81.45,70.11,87.12,2.0,Basic Materials,1661446528,20.661692,4.02,0.07393,163.098,-5.24 %,33.3 %,62.36,79.96,102.46,Monitor weekly; re-evaluate on next earnings or macro event
EMMIL,STRONG SELL,-7,119.95,33.72,-1.3127,131.97,130.95,119.95,105.49,127.18,2.0,Unknown,3913305856,N/A,N/A,N/A,N/A,-45.5 %,20.0 %,84.43,111.3,146.64,Short-to-Medium Term (2–8 weeks)
JMA,SELL,-3,88.88,42.36,-0.0644,88.78,89.79,88.88,79.19,93.72,2.0,Consumer Cyclical,1987628416,6.6887007,13.01,N/A,N/A,-26.02 %,0.0 %,71.94,87.45,106.27,Exit / Avoid new positions
MUKTAARTS,SELL,-4,58.5,64.2,0.7154,54.79,59.29,58.5,50.58,62.46,2.0,Communication Services,1314232704,N/A,-3.69,N/A,N/A,-17.79 %,20.0 %,43.63,57.38,75.4,Exit / Avoid new positions
BSHSL,SELL,-2,86.12,30.77,0.0713,88.16,91.98,86.12,75.47,91.45,2.0,Basic Materials,9071827968,34.03543,2.54,0.22619,82.638,-8.61 %,40.0 %,63.86,81.33,103.52,Exit / Avoid new positions
DHANLAXMI,SELL,-3,25.4,45.61,0.1408,25.1,28.14,25.4,22.73,26.73,2.01,Consumer Defensive,898040000,8.396946,6.55,N/A,22.006,1.88 %,50.0 %,16.33,22.55,31.12,Exit / Avoid new positions
CONSUMAXIS,SELL,-2,122.17,49.82,-0.0268,120.65,118.22,122.17,116.77,124.87,2.0,Unknown,N/A,36.670364,N/A,N/A,N/A,-3.79 %,25.0 %,112.77,122.04,132.05,Exit / Avoid new positions
NIFTYADD,SELL,-4,252.93,41.71,-0.4203,253.51,250.5,252.93,244.23,257.28,2.0,,N/A,N/A,N/A,N/A,N/A,1.35 %,50.0 %,235.7,252.29,270.0,Exit / Avoid new positions
NOVAAGRI,SELL,-4,23.17,34.02,0.0658,23.72,25.65,23.17,19.84,24.84,1.99,Basic Materials,2065954816,16.161972,1.42,0.056760002,21.663,-6.47 %,33.3 %,16.8,21.33,27.08,Exit / Avoid new positions
CALSOFT,STRONG SELL,-5,21.77,53.81,-0.1098,22.1,21.99,21.77,18.11,23.6,2.0,Technology,1337967104,9.130802,2.37,N/A,3.905,-26.68 %,0.0 %,15.25,21.88,31.36,Short-to-Medium Term (2–8 weeks)
CAPTRUST,HOLD,0,15.38,75.09,0.2999,13.38,13.39,15.38,13.19,16.48,1.99,Financial Services,533200160,N/A,-18.4,-0.63528,65.243,-65.82 %,0.0 %,9.46,13.32,18.73,Monitor weekly; re-evaluate on next earnings or macro event
PAR,HOLD,-1,94.35,53.14,-0.1317,93.99,91.48,94.35,74.28,104.38,2.0,Healthcare,1173493120,8.95493,10.65,0.124280006,N/A,-56.97 %,0.0 %,67.14,88.4,116.33,Monitor weekly; re-evaluate on next earnings or macro event
SURANAT&P,STRONG SELL,-8,18.12,32.54,-0.0564,18.63,18.57,18.12,16.44,18.96,2.0,Utilities,2453182464,11.364779,1.59,0.11896,34.438,-29.39 %,0.0 %,14.13,17.68,22.1,Short-to-Medium Term (2–8 weeks)
DIVIDEND,HOLD,0,35.48,58.03,0.0699,35.01,35.39,35.48,34.28,36.08,2.0,Unknown,N/A,10.903277,N/A,N/A,N/A,-4.32 %,0.0 %,32.22,35.13,38.29,Monitor weekly; re-evaluate on next earnings or macro event
SOMICONVEY,STRONG SELL,-8,97.22,30.82,-0.1883,100.03,101.15,97.22,85.07,103.3,2.0,Industrials,1178972288,22.70726,4.27,0.06364,16.566,-28.09 %,20.0 %,68.87,92.32,123.69,Short-to-Medium Term (2–8 weeks)
GIRIRAJ,STRONG SELL,-6,81.5,14.58,-4.033,117.83,133.61,81.5,59.27,92.61,2.0,Unknown,8616164352,N/A,N/A,N/A,N/A,-77.17 %,25.0 %,54.12,74.04,101.21,Short-to-Medium Term (2–8 weeks)
RSSOFTWARE,STRONG SELL,-5,32.09,29.19,-0.3198,33.91,33.63,32.09,30.02,33.12,2.01,Technology,808000320,N/A,-12.38,-0.82664,62.438,-21.99 %,50.0 %,21.33,28.02,36.78,Short-to-Medium Term (2–8 weeks)
NIFTYBETF,SELL,-4,246.98,40.99,-0.406,247.57,244.83,246.98,237.95,251.49,2.0,Unknown,N/A,21.394114,N/A,N/A,N/A,-4.14 %,0.0 %,231.23,248.57,267.16,Exit / Avoid new positions
CPS,BUY,4,1030.0,54.08,0.8837,1023.22,1011.03,1030.0,1115.5,987.25,2.0,Unknown,630611456,N/A,N/A,N/A,N/A,184.86 %,100.0 %,850.18,1104.24,1433.38,Medium-to-Long Term (1–6 months)
YASHOPTICS,STRONG SELL,-7,111.3,30.62,-0.591,116.78,122.23,111.3,101.73,116.08,2.0,Unknown,2436935168,N/A,N/A,N/A,N/A,40.68 %,40.0 %,89.94,111.41,137.94,Short-to-Medium Term (2–8 weeks)
KRITIKA,STRONG SELL,-7,5.52,36.84,-0.0067,5.66,5.87,5.52,4.83,5.86,2.03,Basic Materials,1448563200,23.652174,0.23,0.06346,54.516,-9.89 %,0.0 %,4.01,5.08,6.45,Short-to-Medium Term (2–8 weeks)
EMAMIREAL,SELL,-3,79.84,36.63,0.2868,80.51,84.43,79.84,69.16,85.18,2.0,Real Estate,4068529920,N/A,-43.47,N/A,N/A,-41.25 %,33.3 %,59.39,78.28,103.11,Exit / Avoid new positions
UNIDT,BUY,2,226.07,54.16,0.2381,222.5,228.21,226.07,257.3,210.45,2.0,Energy,4485366784,23.502129,9.4,0.069759995,1.153,-21.09 %,25.0 %,181.17,223.99,276.8,Medium-to-Long Term (1–6 months)
TOP15IETF,SELL,-3,9.9,52.87,-0.0045,9.84,9.71,9.9,9.6,10.05,2.0,Unknown,N/A,20.376446,N/A,N/A,N/A,-0.94 %,50.0 %,9.12,9.82,10.58,Exit / Avoid new positions
ANTGRAPHIC,STRONG SELL,-7,0.74,33.33,-0.0022,0.77,0.8,0.74,0.65,0.79,1.8,Consumer Cyclical,116257200,N/A,-0.03,N/A,65.28,2.87 %,50.0 %,0.54,0.7,0.9,Short-to-Medium Term (2–8 weeks)
AHLEAST,SELL,-4,143.95,51.37,0.6668,145.17,152.16,143.95,125.74,153.05,2.0,Consumer Cyclical,2456285440,N/A,-33.91,-0.27479,234.184,-8.23 %,66.7 %,118.73,143.56,173.51,Exit / Avoid new positions
RAJMET,STRONG SELL,-6,3.33,16.67,-0.0142,3.54,3.71,3.33,2.85,3.57,2.0,Basic Materials,912384000,N/A,-0.08,-0.0056800004,23.66,-17.06 %,0.0 %,2.49,3.04,3.72,Short-to-Medium Term (2–8 weeks)
MOALPHA50,SELL,-2,53.48,51.84,-0.0865,53.42,52.62,53.48,52.1,54.17,2.0,Unknown,N/A,22.878822,N/A,N/A,N/A,-9.3 %,0.0 %,48.6,53.81,59.57,Exit / Avoid new positions
MAL,STRONG SELL,-8,32.4,37.04,-0.0494,33.55,34.05,32.4,28.8,34.2,2.0,Unknown,1018294528,N/A,N/A,N/A,N/A,35.36 %,33.3 %,23.65,31.63,42.27,Short-to-Medium Term (2–8 weeks)
INNOVANA,SELL,-2,347.55,66.58,2.7416,327.67,328.18,347.55,294.27,374.19,2.0,Technology,6939694080,18.881393,17.79,0.14918,20.735,2.65 %,50.0 %,255.25,336.74,443.97,Exit / Avoid new positions
ARABIAN,SELL,-3,69.45,28.12,-0.1049,69.72,68.33,69.45,67.47,70.44,2.0,Unknown,899134656,N/A,N/A,N/A,N/A,-15.79 %,20.0 %,55.77,68.44,83.94,Exit / Avoid new positions
ORCHASP,STRONG SELL,-7,1.6,33.75,-0.0197,1.8,1.89,1.6,1.27,1.77,1.94,Technology,533495072,51.333332,0.03,0.00899,6.016,-28.36 %,0.0 %,1.09,1.48,2.01,Short-to-Medium Term (2–8 weeks)
DRCSYSTEMS,SELL,-4,13.58,43.01,0.0034,13.71,14.27,13.58,11.78,14.48,2.0,Technology,1914840832,9.492857,1.4,0.21816,0.371,-34.0 %,20.0 %,9.89,12.93,16.9,Exit / Avoid new positions
MCON,SELL,-2,46.2,67.74,0.3785,43.53,44.94,46.2,43.11,47.75,1.99,Unknown,1365776000,N/A,N/A,N/A,N/A,-60.67 %,14.3 %,31.56,42.13,56.22,Exit / Avoid new positions
PROV,BUY,4,1720.0,94.57,7.3775,1631.14,1584.78,1720.0,1794.04,1682.98,2.0,Unknown,3756893184,N/A,N/A,N/A,N/A,-9.08 %,25.0 %,1379.2,1737.19,2186.98,Medium-to-Long Term (1–6 months)
NAHARCAP,STRONG SELL,-6,244.53,43.58,-0.2205,248.51,251.56,244.53,218.88,257.36,2.0,Financial Services,4142834176,6.560329,37.71,0.03982,0.603,8.25 %,66.7 %,195.19,238.72,291.81,Short-to-Medium Term (2–8 weeks)
VIRINCHI,STRONG SELL,-8,15.49,44.08,-0.0074,15.83,16.16,15.49,13.18,16.64,2.01,Technology,1744710144,N/A,-2.52,-0.05727,56.699,-27.42 %,0.0 %,11.63,14.66,18.48,Short-to-Medium Term (2–8 weeks)
MICROPRO,BUY,3,19.95,51.19,0.0492,19.56,19.4,19.95,21.57,19.14,2.0,Unknown,608439488,N/A,N/A,N/A,N/A,-14.92 %,16.7 %,13.76,18.88,25.89,Medium-to-Long Term (1–6 months)
USK,STRONG SELL,-8,21.91,30.57,-0.044,22.44,23.02,21.91,19.0,23.37,1.99,Industrials,1206232192,66.030304,0.33,0.00978,44.985,-46.35 %,16.7 %,15.76,20.21,25.9,Short-to-Medium Term (2–8 weeks)
RELCHEMQ,STRONG SELL,-6,128.07,24.59,-0.6954,131.0,129.59,128.07,111.18,136.51,2.0,Consumer Cyclical,941134912,17.89957,6.97,0.03758,187.457,-0.32 %,50.0 %,100.03,122.67,150.35,Short-to-Medium Term (2–8 weeks)
UNIONGOLD,HOLD,1,140.65,51.46,0.5553,139.24,144.47,140.65,132.16,144.9,2.0,,N/A,N/A,N/A,N/A,N/A,41.44 %,50.0 %,123.4,146.16,173.06,Monitor weekly; re-evaluate on next earnings or macro event
IVP,SELL,-3,154.28,16.08,-1.2761,161.95,164.03,154.28,133.73,164.56,2.0,Basic Materials,1574858368,8.425966,18.1,0.12604,41.613,20.19 %,75.0 %,117.32,150.62,193.26,Exit / Avoid new positions
ISHANCH,STRONG SELL,-7,52.64,27.73,-0.0646,54.89,58.11,52.64,43.73,57.09,2.0,Basic Materials,1409553920,N/A,-3.0,-0.057789996,63.522,58.19 %,50.0 %,41.74,53.57,68.72,Short-to-Medium Term (2–8 weeks)
K2INFRA,STRONG SELL,-6,56.3,35.53,-0.4763,59.94,58.86,56.3,47.51,60.7,2.0,Unknown,3470058240,N/A,N/A,N/A,N/A,-25.48 %,25.0 %,36.74,50.79,70.14,Short-to-Medium Term (2–8 weeks)
PANACHE,SELL,-2,426.45,46.53,-3.8756,430.24,399.06,426.45,350.01,464.67,2.0,Technology,6251855360,46.077442,8.91,0.18996,26.17,120.89 %,75.0 %,356.56,455.42,581.39,Exit / Avoid new positions
NIPPOBATRY,STRONG SELL,-8,333.4,36.36,-0.3422,337.64,347.81,333.4,300.01,350.09,2.0,Industrials,2470499840,N/A,-35.11,N/A,36.972,-12.78 %,25.0 %,260.96,320.28,392.9,Short-to-Medium Term (2–8 weeks)
VGL,SELL,-3,61.62,38.99,0.0064,62.69,66.03,61.62,54.48,65.19,2.0,Consumer Cyclical,3148917760,25.045082,2.44,0.22082001,3.735,171.34 %,50.0 %,51.14,65.97,85.05,Exit / Avoid new positions
BIRLAPREC,STRONG SELL,-5,34.21,22.82,-0.194,36.18,37.86,34.21,28.9,36.87,2.0,,N/A,N/A,N/A,0.06795,30.412,N/A,N/A,23.75,33.51,47.25,Short-to-Medium Term (2–8 weeks)
BANARISUG,SELL,-4,3475.1,49.82,5.4522,3480.49,3536.49,3475.1,3353.15,3536.07,2.0,Consumer Defensive,43672010752,29.562006,117.81,0.08012,0.484,-5.77 %,20.0 %,3052.33,3478.23,3962.42,Exit / Avoid new positions
MAITREYA,SELL,-3,120.0,33.09,0.9607,132.32,146.37,120.0,94.92,132.54,2.0,Unknown,817524416,N/A,N/A,N/A,N/A,-39.41 %,0.0 %,91.14,118.73,154.57,Exit / Avoid new positions
VALIANTLAB,SELL,-3,61.51,32.47,0.0857,63.51,68.83,61.51,52.87,65.83,2.0,Healthcare,3278845440,N/A,-0.51,-0.01199,14.865,-18.85 %,25.0 %,45.69,58.23,74.16,Exit / Avoid new positions
HEALTHADD,STRONG SELL,-5,16.62,54.22,2.7822,38.44,109.97,16.62,15.72,17.07,2.0,Unknown,N/A,39.902157,N/A,N/A,N/A,-89.55 %,40.0 %,4.82,13.5,37.71,Short-to-Medium Term (2–8 weeks)
TREJHARA,STRONG SELL,-5,138.01,52.25,0.6288,138.16,141.78,138.01,115.18,149.42,2.0,Technology,3310265600,37.298912,3.68,0.0325,7.64,-22.38 %,40.0 %,103.91,134.56,174.15,Short-to-Medium Term (2–8 weeks)
BCPL,SELL,-3,70.75,38.4,0.1003,71.41,74.43,70.75,64.12,74.06,2.0,Industrials,1178514816,18.303896,3.85,0.06757,71.382,-7.19 %,0.0 %,54.62,69.72,88.94,Exit / Avoid new positions
BEWLTD,SELL,-3,58.85,23.68,0.0418,61.01,63.54,58.85,51.8,62.38,2.0,Unknown,18747146240,N/A,N/A,N/A,N/A,-29.14 %,0.0 %,26.67,47.61,84.88,Exit / Avoid new positions
TGL,STRONG SELL,-8,19.3,55.56,-0.0962,19.82,20.3,19.3,15.43,21.23,2.01,Unknown,5665011200,N/A,N/A,N/A,N/A,-62.25 %,0.0 %,11.69,15.74,21.16,Short-to-Medium Term (2–8 weeks)
BEARDSELL,STRONG SELL,-7,27.42,38.34,-0.1613,28.25,28.14,27.42,23.58,29.34,2.0,Industrials,1071503296,9.368965,2.9,0.13226,24.168,-38.96 %,0.0 %,20.2,26.69,35.25,Short-to-Medium Term (2–8 weeks)
ENERGYDEV,SELL,-4,17.14,41.61,-0.009,17.18,16.83,17.14,14.74,18.34,2.0,Utilities,806549952,N/A,-0.05,N/A,N/A,-33.4 %,40.0 %,12.73,16.61,21.66,Exit / Avoid new positions
RRIL,STRONG SELL,-5,16.45,15.38,-0.0428,17.35,18.84,16.45,13.87,17.74,2.0,,N/A,N/A,N/A,0.07908,30.103,3.98 %,100.0 %,13.96,16.88,20.39,Short-to-Medium Term (2–8 weeks)
DSFCL,HOLD,-1,27.38,73.84,0.4914,24.95,24.77,27.38,24.35,28.89,2.01,Basic Materials,2348788992,N/A,-0.41,-0.01661,6.031,-18.93 %,0.0 %,17.04,23.32,31.88,Monitor weekly; re-evaluate on next earnings or macro event
SHBAJRG,STRONG SELL,-7,182.44,35.04,-0.8158,189.11,184.93,182.44,150.64,198.34,2.0,,N/A,N/A,N/A,0.123050004,27.11,N/A,N/A,143.72,185.07,238.2,Short-to-Medium Term (2–8 weeks)
NOIDATOLL,SELL,-3,4.44,28.21,-0.029,4.64,5.07,4.44,3.78,4.77,2.0,Industrials,843463424,3.1027398,1.46,N/A,N/A,-51.64 %,28.6 %,3.09,4.14,5.55,Exit / Avoid new positions
SENSEXADD,SELL,-4,79.07,41.15,-0.1758,79.51,78.36,79.07,76.28,80.46,2.01,,N/A,N/A,N/A,N/A,N/A,-1.96 %,40.0 %,73.0,78.72,84.87,Exit / Avoid new positions
REFRACTORY,SELL,-3,25.9,41.74,0.0945,27.93,31.03,25.9,22.33,27.68,2.01,Unknown,4428669952,N/A,N/A,N/A,N/A,-56.06 %,0.0 %,17.08,22.46,29.5,Exit / Avoid new positions
SURAJLTD,STRONG SELL,-7,219.13,40.07,-0.5827,227.45,228.93,219.13,187.18,235.1,2.0,Basic Materials,4103090688,49.213654,4.54,N/A,43.774,-35.58 %,16.7 %,167.72,212.8,269.85,Short-to-Medium Term (2–8 weeks)
SBGLP,STRONG SELL,-7,24.43,45.54,-0.0141,25.0,25.51,24.43,19.75,26.77,2.0,Real Estate,4359689216,11.693023,2.15,0.41984,75.186,-44.62 %,0.0 %,16.68,21.99,28.96,Short-to-Medium Term (2–8 weeks)
GTPL,STRONG SELL,-9,59.86,50.42,-0.076,61.31,63.16,59.86,51.07,64.25,2.0,Communication Services,6834378752,90.70149,0.67,N/A,39.615,-7.15 %,25.0 %,45.92,55.99,68.22,Short-to-Medium Term (2–8 weeks)
AKSHOPTFBR,STRONG SELL,-6,5.66,28.3,-0.0331,6.13,6.49,5.66,5.3,5.84,2.0,Technology,902973760,N/A,-0.8,N/A,N/A,-36.54 %,0.0 %,4.03,5.46,7.4,Short-to-Medium Term (2–8 weeks)
